comment_id,video_id,author_name,comment_text,language,sentiment_label,sentiment_score,like_count
UgxEbwSXv7GufnxLsDt4AaABAg,9CGk2GpFDcQ,@gollenikarunakar1575,Narendra Modi,English,Neutral,0.6672,0
UgwdmiuVcDVq6PLTeF54AaABAg,9CGk2GpFDcQ,@VenkannaBanda,Good insipertion of ragava,English + Telugu,Positive,0.8285,0
UgwZxActYG_9-XVKnFZ4AaABAg,9CGk2GpFDcQ,@fearofmaths4667,CM Jagan,English + Telugu,Neutral,0.7633,0
Ugzgm-eLXoqKoLRgOsZ4AaABAg,9CGk2GpFDcQ,@grmanjunathreddy6505,Bro best political leader nenu  because in every election I vote for 🚫,English,Positive,0.9291,0
UgwTZJPwPWO55DRJusd4AaABAg,9CGk2GpFDcQ,@Alurusanju-b2q,Ysr,English + Telugu,Neutral,0.7259,0
UgxFv6y6LHupdlwRCV14AaABAg,9CGk2GpFDcQ,@chiranjeevisavarapu4917,పెద్ద బిజేపి దొంగ,Telugu,Neutral,0.7283,0
UgxOwXvDKaL7RLy3V_d4AaABAg,9CGk2GpFDcQ,@kantavijay4265,Raghava Chadda best UNFAIR politician UNSUBSCRIBED,English + Telugu,Negative,0.6084,0
Ugy83V_6C51RLwNENGt4AaABAg,9CGk2GpFDcQ,@gopitadi7368,Rajasekhar reddy,English + Telugu,Neutral,0.8382,0
Ugw0L2ANvr3ikrBA1FV4AaABAg,9CGk2GpFDcQ,@Rk-k5x7p,అతని బత్తాయిలు త్యరగా ఓన్ చేసుకొని వీరుడు సూరుడు భజన మొదలెట్టండి పంజాబ్ సీఎం అని,Telugu,Neutral,0.6978,0
UgzE2gN7h6jWCHiRell4AaABAg,9CGk2GpFDcQ,@Rk-k5x7p,చెద్దా తప్పు చేసాడు. MP కి resign చెయ్యాల్సింది. ఇమేజ్ లో పాతాలానికి పడిపోయారు worest politician. జంపింగ్ జిలాని,Telugu,Neutral,0.7953,0
UgwDexfq5YQr-Cei01R4AaABAg,9CGk2GpFDcQ,@DurgeshAbhishek,హమ్ ఆత్మీ పార్టీ కరెక్ట్,Telugu,Neutral,0.7482,0
UgxuasmmbI3cBQjP8_h4AaABAg,9CGk2GpFDcQ,@NaveenKumar-jy2hz,Three dots one question mark petti emina cheppavachu,English + Telugu,Neutral,0.8233,0
UgwYGcJtZNjQ06BCUux4AaABAg,9CGk2GpFDcQ,@RajjuMadavirajju-b6f,"Ragahv chedda  👍 mere ma nayakudu enni years tharuvatha vachina magadu. 
Andhukosame vokkari notanunchi mata raledhu. Great bhaya. 🙏👏🙌",English + Telugu,Positive,0.7951,0
UgzQrDcgwtgjSNfbqup4AaABAg,9CGk2GpFDcQ,@ARYA919-n5b,Who's here after chadas joining in BJP😂,English,Neutral,0.826,0
Ugwn8oqtRDbKvWdFRX54AaABAg,9CGk2GpFDcQ,@basheerali5928,Personal image penchukodaniki ragav lanti vallu vese stunt lu Ivi. Nijam people tarapuna work chese vadu sound cheyadu. Result chupistadu. Ithanu aithe dummy candidate with top floor empty and some pa written bounded script.,English + Telugu,Neutral,0.7854,0
Ugx5XPS3cf164raOYkV4AaABAg,9CGk2GpFDcQ,@RajeshYeddu-u2f,Rahul Gandhi,English,Neutral,0.6206,0
Ugyhrupym-CeduJOjXB4AaABAg,9CGk2GpFDcQ,@surichandana1192,Pawan kalyan,English + Telugu,Neutral,0.7088,0
Ugxk-NVZpAC4Cge-bip4AaABAg,9CGk2GpFDcQ,@avulachandrasekharreddy1890,Vedu waste love jihad fake and propaganda ani chaptunadu,English + Telugu,Negative,0.7423,0
Ugwu8rGutE8BacGkI914AaABAg,9CGk2GpFDcQ,@ChodipalliKumar-v4e9c,❤❤❤,Emojis / Symbols,Positive,0.9414,0
Ugyn3JM9EVuL_6jl_qh4AaABAg,9CGk2GpFDcQ,@venkatramesh9471,Aam Aadmi party ki nyayam cheyyani vadu public ki am chestadu. Just public stunt thappa.  Ooka party or company or owner ki respected ga undani vadu other things lo good untada.  Responsibility first. Quitting mind unna vadu alla chestadu.,English + Telugu,Neutral,0.5859,0
Ugx6DL3TLTcO-8X6vZ14AaABAg,9CGk2GpFDcQ,@rajannanasukuri2080,next pm,English,Neutral,0.7766,0
UgxqHpW3_K1LF3zJXsJ4AaABAg,9CGk2GpFDcQ,@dnr662,❤❤❤,Emojis / Symbols,Positive,0.9414,0
UgyRAoz5NMrytdNSi2F4AaABAg,9CGk2GpFDcQ,@srisriperformvisuals3001,"🫵 నిజం మాట్లాడే ఒక్కనోరుని 
మిగతా 99 మంది కలిసి నొక్కేయడం "" అవినీతిపరులకి అసాధ్యం కాదు కదా 🫵",Telugu,Neutral,0.7885,0
UgzNqmKWU7kerIicPLB4AaABAg,9CGk2GpFDcQ,@Sumanth__-hl4uz,Raghava chedda age 38 years,English + Telugu,Neutral,0.8721,0
UgysMyLIXflBNzP4vvt4AaABAg,9CGk2GpFDcQ,@Vinaynani-vo7hb,PSPK.AP CM,English + Telugu,Neutral,0.7187,0
UgxFOy3M2X71XRGD_fB4AaABAg,9CGk2GpFDcQ,@ashoknadipintiashoknadipin212,"ఎంత తెలివైన వాడైనా ఏదో ఒక చోట తప్పు చేస్తాడు,, మీలాంటి youtube వల్ల ప్రతి విషయం కూడా పూర్తిగా తెలుస్తుంది అందుకు సంతోషిస్తున్నాను",Telugu,Neutral,0.7157,0
UgzFAg3Yi3perozYKXJ4AaABAg,9CGk2GpFDcQ,@MrGpraju,Shining every thing is not gold something wrong,English,Negative,0.5155,0
UgxfBgsbe5pbevjUtVx4AaABAg,9CGk2GpFDcQ,@sirisirisha6540,For your information delivery boys issue  ithaniki em sambadham blink it owner e cheppadu miku teleda,English + Telugu,Neutral,0.8511,0
UgyJW4Jn5sNvI1_aBit4AaABAg,9CGk2GpFDcQ,@kjamesdyvavaram,Raghav chada  I.  Lik.,English + Telugu,Neutral,0.9003,0
UgyJh_rDUoI5YGlc6LF4AaABAg,9CGk2GpFDcQ,@jagadishn570,ನರೇಂದ್ರ ಮೋದಿ ನೆಕ್ಸ್ಟ್ ಪವನ್ ಕಲ್ಯಾಣ್,Emojis / Symbols,Neutral,0.7704,0
UgxZsqp8_IuGgj3qbMp4AaABAg,9CGk2GpFDcQ,@Sankaraiahgssankaraiah,Pawan Kalyan ❤🔥,English + Telugu,Positive,0.9584,0
UgyhRaDDzQVEp-K6zCJ4AaABAg,9CGk2GpFDcQ,@KomatiRavisankar-e8i,Jai BJP jai modi,English,Positive,0.6902,0
UgxoZoKz238MeKPojHF4AaABAg,9CGk2GpFDcQ,@KumrasrikanthKumra,Ragav chhada ❤❤,English + Telugu,Positive,0.915,0
UgyceCgt2cM4KWajfGN4AaABAg,9CGk2GpFDcQ,@Jaganannathonaaprayanam,My favourite and guts political leader Ysjaganmohan Reddy ❤,English,Positive,0.9717,0
UgzUusjmiS-rJhlxT6N4AaABAg,9CGk2GpFDcQ,@sumanthsonu4479,Unsubscribing because u r praising him,English,Neutral,0.6017,0
UgzlW2LIgdaSi7i0Z4d4AaABAg,9CGk2GpFDcQ,@mr.calculator1207,Always one and only our hounarable prime minister Narendhra modi gaaru maathramey naa favourite,English + Telugu,Positive,0.9291,0
UgwVwu7rCbED4yASj294AaABAg,9CGk2GpFDcQ,@VenuGopalReddy-k7f,Rahhav chsdha,English + Telugu,Neutral,0.7482,0
UgyFih04MWy-YpgN5x54AaABAg,9CGk2GpFDcQ,@chetanfanofyashfromkarnata8398,"BJP  
Modi sir or yogi adityanath sir",English,Neutral,0.9015,0
Ugzroncs0sRt_hFRFzZ4AaABAg,9CGk2GpFDcQ,@parames-u4q,"R C  one ofthe Leader
 R. V Lion 
King maker",English,Neutral,0.8857,0
UgxlfEaENUxbYsi5XFV4AaABAg,9CGk2GpFDcQ,@mynushaik1168,వైస్ జగన్,Telugu,Neutral,0.7416,0
Ugz4b6RcsJD3c4lPQYV4AaABAg,9CGk2GpFDcQ,@ummaniravi4635,Ysrcp jagan party 1:57,English + Telugu,Neutral,0.7584,0
UgwMtlHEObKMCDgPFzV4AaABAg,9CGk2GpFDcQ,@GaikwaderannaGaikwade-r9p,Abbbbbaba enta podugundiranayana,English + Telugu,Neutral,0.7233,0
Ugw_3F5fUcOKuutLic14AaABAg,9CGk2GpFDcQ,@Aranya_reveivle23,Thankq sir,English + Telugu,Positive,0.7576,0
Ugzi4KMTNRy5S9441i94AaABAg,9CGk2GpFDcQ,@GaikwaderannaGaikwade-r9p,Raghav chaddanr mana politicaj leader,English + Telugu,Neutral,0.506,0
UgzSQtBXNpwBTSmIC114AaABAg,9CGk2GpFDcQ,@Voiceofgreenpen,Jagan mohan reddy,English + Telugu,Neutral,0.7968,0
UgxmZKWoEPl9_vovcRh4AaABAg,9CGk2GpFDcQ,@soul-p4p,విశాధన్ మహారాజ్ 👍👍👍,Telugu,Positive,0.5379,0
Ugy7d1Bg2GBATbgt08h4AaABAg,srdt2IXt-T0,@sunithahanampagu3247,O2 valla ku ekkade nudde vachenade,English + Telugu,Neutral,0.874,1
UgyUML8AzL00bQlkOMN4AaABAg,srdt2IXt-T0,@SusheeladeviKalagiri,"Super. అద్భుతం, అమోఘం.god bless you.",Telugu,Positive,0.9757,1
Ugyrp3lw_Mb2VI03BIp4AaABAg,srdt2IXt-T0,@iamsurya1908,అరేయ్ లంజకొడకా పచ్చి అబద్ధాలు చెప్తున్నాడు వ్యూస్ కోసం,Telugu,Neutral,0.7282,0
UgxxwaN2YrjX3erpHpZ4AaABAg,srdt2IXt-T0,@user-go4im8vj5u,Than Q  WOW 🙌🙌🙌 Great Salute!!! Yes Exactly!!! Good Morning!!! Have A Good  Successful Friday!!! Praise the Lord!!! ALL Glory & Praise 2 Him!!!  AMEN!,English,Positive,0.9908,0
UgxVOPULgR6CjoeEMt14AaABAg,srdt2IXt-T0,@SanjivaRao-x6u,Underground  stone  towns  belongs  to  stone  era.  Later on  next  generation  people  might  have  taken  shelter  in  those  stone  towns.  To  protect  themselves  from  the  enemies.,English,Neutral,0.9028,0
UgxJ8hpwanlyqdOrU6p4AaABAg,srdt2IXt-T0,@jayarajworld,అన్న నాకు తెలిసి భవిష్యత్తులో చాలా ఉపయోగపడుతుంది.❤,Telugu,Neutral,0.7507,0
UgxdnjtHkOdBrNNt_rl4AaABAg,srdt2IXt-T0,@GadgetPro-gx2fn,"ఏమీ  అయ్యింది


దయ్యం   వచ్చిందా 


ఏమీ


యేసయ్యా. .ప్రభు.

దేవుడు   శివుడు

అల్లాహ్  

ఏమీ  చేస్తున్నారు.

విల్లన్దరు...దేవుళ్ళు",Telugu,Neutral,0.7385,0
UgwLicpAgoTGRQt3pmV4AaABAg,srdt2IXt-T0,@RockerlineInf,Hi,English,Neutral,0.4641,0
UgzWHFvK-r6kgszQLXp4AaABAg,srdt2IXt-T0,@srinivasulugudipati1716,All in bible end times,English,Neutral,0.6707,0
UgzO6LMvZM0SjCk-XPN4AaABAg,srdt2IXt-T0,@MusthafaShaik-d4o,Very good information,English,Positive,0.9249,0
UgyCjz6akPYZnNDEmjR4AaABAg,srdt2IXt-T0,@JAGGAIAHRAYALA,ఎందుకు ఇంత పచ్చి అబద్దం చెపుతున్నారు. ఇటువంటి చందమామ కథలు ఇకముందు చెప్పకు,Telugu,Neutral,0.7519,0
UgzxYDYFRQAMA4MNTrp4AaABAg,srdt2IXt-T0,@dondapatianilkumar327,Latest Technology,English,Positive,0.802,0
UgxIWmQAGxly1kgaBFp4AaABAg,srdt2IXt-T0,@grskumar2023,Great Inspiration from Prairie Dogs Engineering 😊,English,Positive,0.9827,0
Ugx-GUQNwXKFGPGjHwJ4AaABAg,srdt2IXt-T0,@AchariSubhamma,. ట,Telugu,Neutral,0.8689,1
UgySaW3FBiHC0JPboD94AaABAg,srdt2IXt-T0,@AchariSubhamma,డ,Telugu,Neutral,0.624,0
Ugzft-MNWAakKdtPBzt4AaABAg,srdt2IXt-T0,@grreddy2531,12000 years ki mundu christ unnada foolish news,English + Telugu,Negative,0.6924,1
UgyIAPWQQ2zRAauKuDZ4AaABAg,srdt2IXt-T0,@DekkapatiNaresh,Excllent information.,English + Telugu,Positive,0.9561,1
UgyzBX-SuC1pHebQQSV4AaABAg,srdt2IXt-T0,@DekkapatiNaresh,Very go Good,English,Positive,0.9162,1
UgyZTYb_d_BVPYgCZvd4AaABAg,srdt2IXt-T0,@VinayKumar-jt8bz,Where does they do forming for food?,English,Neutral,0.8758,1
Ugz1n5ZLFZylMfDMFG54AaABAg,srdt2IXt-T0,@VENKATKAMESHRAGHAVAPUDI,అన్ని  వింతలు  విదేశాల్లో  మాత్రమే  జరుగుతాయి,Telugu,Neutral,0.7381,3
UgyIyEl8anwQTFsbjlp4AaABAg,srdt2IXt-T0,@GbalareddyGvr,Pathala lokamu iundachu,English + Telugu,Neutral,0.6921,1
Ugx7ddcnTStgIM-fZyJ4AaABAg,srdt2IXt-T0,@alphonesf,Amen,English,Positive,0.7225,1
Ugy9h4UgselNiIOSAeN4AaABAg,srdt2IXt-T0,@JaganmohankumarBalusula,Connected by shield Silva,English,Neutral,0.6988,1
UgyfR0T_xJm-VS9om314AaABAg,srdt2IXt-T0,@Kukudalashiva07Kukudalashiva07,Hi,English,Neutral,0.4641,1
UgwBqjnqIvmEPNErkC94AaABAg,srdt2IXt-T0,@SourapuJanardhan,సార్ నమస్కారం ప్రపంచంలో ఉన్న ప్రతి అండర్ గ్రౌండ్ స్వరంగా నిర్మాణ గురించి అందరికీ పుస్తక రూపంలో అందులో బొమ్మల రూపంలో చరిత్ర ఆధారంగా అందిస్తే బాగుంటదని ఆశిస్తున్నాను చరిత్ర ఎప్పుడు మరుగున పడద్దని చరిత్ర లేకపోతే భవిష్యత్తు లేదని మాతారానికిని మరి ముందు తరానికిని తెలియాలని తెలియపరచాలని వేడుకుంటున్నాను సార్ కృతజ్ఞతలు జనార్ధన్ నర్సంపేట వరంగల్ జిల్లా తెలంగాణ ఇండియా,Telugu,Neutral,0.7191,17
Ugzzmh2ixm98OVavV7d4AaABAg,srdt2IXt-T0,@SourapuJanardhan,సార్ నమస్కారం కింతటి చక్కటి వీడియో చూపించినందుకు హృదయపూర్వక కృతజ్ఞతలు ఇట్టి ఫోటోలు పూర్తి మేటరు నేటి భౌగోళిక మ్యాప్ తోటి ఆనాటి భౌగోళిక మ్యాప్ తోటి కొన్ని పత్రికలలో పేపర్లలో అనేక మ్యాగజిన్లో ఇస్తే బాగుంటది ఇంకా చదువుకొని మేము ఆసక్తి పెంచుకోవడానికి చక్కటి అవకాశం ఉంటది దయతో ఇలాంటి ఆర్టికల్స్ భారతదేశంలో అన్ని భాషల్లో కూడా ఉండాలని కోరుచున్నాను రాతపూర్వకంగా మరియు ప్రదేశాల బొమ్మల తోటి నేటి యువతరానికి విద్యార్థులకు అందించాలని కోరుచున్నాను,Telugu,Neutral,0.7104,12
UgzkCzTtwHs4FVqBsqx4AaABAg,srdt2IXt-T0,@Vikram-qq2fx,Human life is shit broooooo......,English,Negative,0.9407,1
UgyvSqbQvQpEgK-JHdR4AaABAg,srdt2IXt-T0,@RajeshMortha-p6j,Guru 2 times chusaa video super kaani anni years lopal unte food elaaa alaage light elaaa guru,English + Telugu,Positive,0.5393,2
Ugx2vtl0N2zpoGB-B_V4AaABAg,srdt2IXt-T0,@CheGuevara-tm8xe,టర్కీ అంటే తురక దేశము కాని అక్కడ చాల ప్రాంతాలకి శివుడు పెర్లు వుంటాయి,Telugu,Neutral,0.7416,1
UgzJUT-lAKD5pgNXBJ94AaABAg,srdt2IXt-T0,@anandtanuku9862,What about Hindus ? Tell about Indian technology.Father of science technology is in India.,English,Neutral,0.7724,2
UgzJGTv1PNOf1yUDXEF4AaABAg,srdt2IXt-T0,@addankihemalatha,"Nenu ilanti place ready cheyali ani anukunnanu
But gold to old cheyyali
Ante Teqnalogy use chesi oka rahyam cheyLi ani naa goal
Tq this video",English + Telugu,Neutral,0.8333,1
UgyZJTeP9Eb3ePKGovN4AaABAg,srdt2IXt-T0,@MadhuriChittreddy,"Nuvvu cheppevi annii nijamenaaa
Bhumi lopalaa konni years bhumilopalee jeevanamm
Okkati ordam kavdam leduuu clearitiii leduu
Years years lopalee vunteeee
Anta mandikiii food elaaa wine elaaa
Lofer naakodakaaa
Okay familyee 1 month kiii saripadaa food kosam nanaa tantaalu paduthunnaruu
Konni years bhumi lopalee vunteee tinadaniki food elaa raaa
Cleariii ledu
Elantii claritii lenii veideos Enduku raa
Lofer lanjaa kodaaa
Lagi leniii vedio",English + Telugu,Neutral,0.6538,0
Ugw-1DcqDqw0Gb5cy2R4AaABAg,srdt2IXt-T0,@YaswanthNothing_1,"Bro straight ga cheppachhuga ,sentences ni tippi tippi chebutunnav",English + Telugu,Neutral,0.71,1
UgzHVeX_bIbR5eBSntx4AaABAg,srdt2IXt-T0,@maruthiprasadvavilla4691,yes this type of life is available under sea also for details pl read a book named  abduction by Robin cook,English,Neutral,0.7181,1
UgzZFYQmbN_lh1MI1e14AaABAg,srdt2IXt-T0,@harinathlaxetti146,భూమి అంతా విస్తరించి ఉన్నది మొదటి నాగరికత మానవులు అయిన హిందూ నాగరికత మాత్రమే,Telugu,Neutral,0.7092,2
UgwiVjz_39vW_By4weV4AaABAg,srdt2IXt-T0,@murthy5796,"సినిమా కధ చాలా బాగుంది. కథ, స్క్రీన్ ప్లే, దర్శకత్వం ఎవరు ?",Telugu,Neutral,0.782,3
UgykyI1W4zWCffghqRt4AaABAg,srdt2IXt-T0,@chukkaraju7973,అబద్ధం స్టోరీ ఇది రియల్ కాదు,Telugu,Neutral,0.7593,4
Ugw1FsJKTBUbsZl-iKV4AaABAg,srdt2IXt-T0,@padamobulesu6129,అక్కడ ఉన్న గుర్తులు బైబిల్కు సంబంధం ఉన్నవే గమనించగలరు,Telugu,Neutral,0.7297,1
UgzjoRI71PAhC-QOChN4AaABAg,srdt2IXt-T0,@durofitness-miyapur,soo good information,English,Positive,0.9753,1
UgzOs2XbPWHfbr_AahR4AaABAg,srdt2IXt-T0,@vankayalafamily1552,From where they get their food items,English,Neutral,0.9114,2
Ugx3rDMlYB2WmWA-Jcp4AaABAg,srdt2IXt-T0,@RamChander-l8p,"Jai Janasena 
Jai BJP 
Jai Hindu 
Jai Hindustan 
Jai shri ram 
Jai Telugu knowledge",English,Neutral,0.5191,1
UgzdJaETKGsQwp-Fvct4AaABAg,srdt2IXt-T0,@yuvarajbashipangu523,"Not all the jews but only jews, building bunkers these days",English,Negative,0.5923,1
UgxmpywLwyK69hDN7Wt4AaABAg,srdt2IXt-T0,@DurgaPrasad-x5l,I love Telugu knowledge anna mana superstar Mahesh Babu life story video chay please ❤❤😊,English + Telugu,Positive,0.9582,2
Ugwen7MBEa9-phS1P854AaABAg,srdt2IXt-T0,@chiranjeeviraopasupuleti9107,"""Bangalore Palace"" is The most Security zone in the Universe🌌.",English,Positive,0.5728,1
Ugzc--kEHMi1VKjNYtR4AaABAg,srdt2IXt-T0,@gugulothnareshhsd,బాగున్నారా ❤️❤️♥️♥️,Telugu,Positive,0.8631,1
UgzqfK3IXsisB-a3wB14AaABAg,srdt2IXt-T0,@gugulothnareshhsd,హాయ్ అన్న ❤❤❤,Telugu,Positive,0.8908,1
Ugy9Rh4KgunJaAfEt5B4AaABAg,srdt2IXt-T0,@sowmyabujji6470,ఇది 100% ఇమేజినేషన్,Telugu,Neutral,0.5539,5
UgzsglOAWUdeCg6-wjV4AaABAg,srdt2IXt-T0,@pmr0111,నిజాలని ఎవడన్నాడు?😊,Telugu,Neutral,0.5692,2
Ugx28U6NXY_AbqZmgn94AaABAg,srdt2IXt-T0,@kumarimangilipudi2470,Is this story true,English,Neutral,0.8772,1
UgwsXLx1xGixE2DczEZ4AaABAg,srdt2IXt-T0,@udaykiranm3036,Chicken kurtis missing story....super,English,Neutral,0.5171,1
Ugz3LuWNzkw3lLVKXaF4AaABAg,jBeoNUWjUrQ,@Vinayaka-sr8pw,ప్రాణాధారం కాదు ప్రాణుల్ని అంతం చేసేది ఏ టెక్నాలజీ ఏది లేకపోయినా మనిషి జీవనం కొనసాగిస్తాడు భూమి మీద పచ్చని ప్రకృతిలో అభివృద్ధి పేరు డెవలప్మెంట్ పేరు టెక్నాలజీ పేరుతో భూమిని అంతం చేసే దిశగా అడుగులు వేస్తుంది ప్రపంచ మ్,Telugu,Neutral,0.694,0
Ugxnw2F5U1UlkttyRtl4AaABAg,jBeoNUWjUrQ,@kumarvemula8256,It's wonderful,English,Positive,0.959,0
UgzSPLxWdR8TiAi8nmB4AaABAg,jBeoNUWjUrQ,@P.Karthikeyan-m5x,Good information,English,Positive,0.8489,0
UgxdUPmEROXC9W8gOOJ4AaABAg,jBeoNUWjUrQ,@mukkujayaraju7433,Very nice informative vedio,English + Telugu,Positive,0.963,0
Ugx8zAghMYhjp0Y-s154AaABAg,jBeoNUWjUrQ,@AbbareddyVenkatanaresh,Sanudram leda,English + Telugu,Neutral,0.7167,0
Ugxepg537qco6X0XaB14AaABAg,jBeoNUWjUrQ,@LonelyHeart-f2d,Superb explanation,English,Positive,0.9099,0
Ugwm_YvLv3qTiuQlguZ4AaABAg,jBeoNUWjUrQ,@SinaiJannu,Crude Oil major resources in middle East zone not in china,English,Neutral,0.8468,0
UgxB5ULC5P_9jJ3-Lf54AaABAg,jBeoNUWjUrQ,@Sandhya-oq7io,Good information,English,Positive,0.8489,0
UgykCgQx2o9Lfu00W8F4AaABAg,jBeoNUWjUrQ,@vijaykumara8750,Informative Video 👏,English,Positive,0.91,0
Ugy06kr872Aqxf-u1F94AaABAg,jBeoNUWjUrQ,@Sunithakoonapureddy,Love u bro,English,Positive,0.9228,0
